"LGA","Year","CroplandESA_pw","AgricultureESA_pw","UrbanESA_pw","ForestESA_pw"
"Ede North","2018",0.346479562340248,0.543355304433031,0.307217354337059,0.0201422232499183
"Ede South","2018",0.245364940003488,0.550561965386067,0.0635871284397606,0.277250578354419
"Edu","2018",0.505538676821027,0.650017268962782,0.027571145807914,0.171284869983395
"Efon","2018",0.388633569582846,0.739919700933852,0.0650757053762336,0.181739094584783
"Egbado North","2018",0.747811887259682,0.890056698415612,0.0660391303513167,0.0206237042055337
"Egbado South","2018",0.705395184891061,0.757297722148704,0.187099416331863,0.0520851085120691
"Egbeda","2018",0.216767900027306,0.298410944909422,0.699295025526006,0.00142425132645811
"Egbedore","2018",0.25829340297057,0.612517746383646,0.179294884404168,0.0966134082168097
"Egor","2018",0.111085852926097,0.119718408835281,0.856100025159766,0.0116561643261224
"Ehime-Mbano","2018",0.0180531404227418,0.291371809320616,0.00891238405190065,0.616002929705559
"Ejigbo","2018",0.235793199689703,0.709129557234936,0.136527760277976,0.0691238615341293
"Ekeremor","2018",0.0389425236830517,0.0888910952679301,0.013125947386038,0.854605669872759
"Eket","2018",0.48632712605756,0.586088376391129,0.267889427757958,0.1326279384132
"Ekiti","2018",0.00686780970181141,0.0261149945771271,0.0463415367918386,0.788375794396392
"Ekiti East","2018",0.0527739201022473,0.260441086341107,0.169334828620822,0.564853248872218
"Ekiti South West","2018",0.391099214038318,0.626495410404164,0.114773902543295,0.253711974498531
"Ekiti West","2018",0.467691390008646,0.729894747316402,0.0838702225652578,0.179280896193558
"Ekwusigo","2018",0.154422046403687,0.5219897744807,0.060247905493437,0.147119669159317
"Eleme","2018",0.15410453419453,0.517732110684666,0.314691761798748,0.134864859156977
"Emohua","2018",0.105046976317533,0.652143310233689,0.0519427483846235,0.247958779174411
"Emure","2018",0.184535300241518,0.51183550723548,0.0910797471453691,0.392371831471703
"Enugu East","2018",0.0433895621295854,0.160868978877127,0.328608586344929,0.37933553010154
"Enugu North","2018",0.0448423060337332,0.0959860867090356,0.647455211680046,0.187387551676289
"Enugu South","2018",0.0642925665671858,0.102565094656427,0.444856311811118,0.165210885274909
"Epe","2018",0.418779133163077,0.64792773451811,0.107717587498675,0.185942288832638
"Esan Central","2018",0.214780634356612,0.337907355557812,0.031885173693311,0.56779265381833
"Esan North East","2018",0.115619357474558,0.207969456413357,0.144139978604412,0.611369389847754
"Esan South East","2018",0.434780634823635,0.522094235395362,0.00875262261635773,0.399564295794507
"Esan West","2018",0.42947386883158,0.522019369011263,0.134631364366936,0.317688022590942
"Ese-Odo","2018",0.192361800359034,0.233827037404234,0.00979422788974242,0.73378430953338
"Esit - Eket","2018",0.683112316869067,0.836092433816876,0.00295355062283819,0.154144751366366
"Essien Udim","2018",0.273860961514863,0.614131356982477,0.00544689085533276,0.362506565382977
"Etche","2018",0.198165079523665,0.771306624138555,0.0334910440797303,0.172722146268338
"Ethiope East","2018",0.23045351133425,0.860962425519487,0.1045101141835,0.0141991476173108
"Ethiope West","2018",0.554719222996134,0.648900132040396,0.0748399435994502,0.269401276743753
"Eti-Osa","2018",0.0391492589912872,0.0720394078372397,0.789537126539381,0.0686942783864673
"Etim Ekpo","2018",0.278380951308373,0.5225982492837,0,0.473319445585437
"Etinan","2018",0.549226464222101,0.826526479012618,0,0.172856588087944
"Etsako Central","2018",0.073911859706471,0.109459330845838,0.0468398269405657,0.663487743481023
"Etsako East","2018",0.0726949760447215,0.118437475642749,0.0638914017153324,0.699181262509793
"Etsako West","2018",0.116888471229142,0.165458651629047,0.164187919087776,0.610473709907729
"Etung","2018",0.0713130577604176,0.192340049640117,0.00774822846341138,0.787199226732389
"Ewekoro","2018",0.769099391216186,0.861175377092252,0.106672629094699,0.00899572242300787
"Ezeagu","2018",0.0374821799314127,0.316173666683183,0.000744943467973073,0.398040571416346
"Ezinihitte","2018",0.0909355580927208,0.603818492691664,0,0.324196659026536
"Ezza North","2018",0.496017789349639,0.942461285852367,0.00388700326736557,0.00371766121577489
"Ezza South","2018",0.311872969575225,0.85161487423907,0.00498985535415675,0.0260428968761105
"Fagge","2018",0.0405338060923864,0.0628606271944646,0.937139372805535,0
"Fakai","2018",0.917374189302003,0.971069910344294,0.00785289387212525,0
"Faskari","2018",0.944213877487614,0.963822149952902,0.0302172480383921,0.000407736803286587
"Fika","2018",0.921749606087901,0.981524911573443,0.00660916624232282,0
"Fufore","2018",0.766658905650643,0.87295418898277,0.0305111677282099,0.0258803988220035
"Funakaye","2018",0.868227721063384,0.921757904936175,0.043693456998368,0.000281880508963798
"Fune","2018",0.644011703162211,0.841471964833913,0.00936950521981334,0
"Funtua","2018",0.720512087538196,0.730925556747889,0.263193907077374,0
"Gabasawa","2018",0.88427122837698,0.955065380967132,0.0233521149944726,0
"Gada","2018",0.509485774347367,0.648897831454291,0.00522377306619213,0
"Gagarawa","2018",0.292852549171504,0.812250400928544,0.00653796340619948,0
"Gamawa","2018",0.647148560418598,0.878634131160807,0.0235621166629536,0
"Ganjuwa","2018",0.895463986582356,0.961364234829833,0.0254060708233141,0.00534331431303722
"Ganye","2018",0.629924276999199,0.767406839644849,0.0540441355121286,0.123312070912844
"Garki","2018",0.578251193456607,0.855168420890008,0.0160145711959571,0
"Garko","2018",0.929661671373401,0.939925076094633,0.0479375969354408,0
"Garum Mallam","2018",0.800980536845448,0.919638102771894,0.0725647015684531,0
"Gashaka","2018",0.0455211983769254,0.124745085844036,0.01521655969617,0.748163153815181
"Gassol","2018",0.676836331074449,0.824906673764624,0.031324819533817,0.0301595549947136
"Gaya","2018",0.9079343219895,0.927301023200772,0.066676814661471,0
"Gbako","2018",0.857714874591395,0.954592704780121,0.00820293131774642,0.0125986780705769
"Gboko","2018",0.502616034597968,0.679721152948459,0.232785969427391,0.0344935516753852
"Geidam","2018",0.177389303450053,0.872923637958629,0,0
"Gezawa","2018",0.848879254031624,0.857650617952721,0.139818685646084,0
"Giade","2018",0.922114799593764,0.935176819003248,0.0359202044516029,0
"Gombi","2018",0.857265881867172,0.917444662872326,0.0626281165172378,0.00839548352074778
"Giwa","2018",0.96697871800712,0.977607201082626,0.021900635436346,0.000119586366464739
"Gokana","2018",0.121620138744591,0.280693069267807,0.192863892625722,0.373487196481353
"Gombe","2018",0.126417052181142,0.150206804192947,0.849793195807053,0
"Girei","2018",0.661753681249839,0.796332981481981,0.121606569812254,0.00572909145038858
"Goronyo","2018",0.458395849678791,0.634492605110473,0.0146715002748002,0
"Gudu","2018",0.43040099106671,0.824208102401482,0.000711490880486046,0
"Gujba","2018",0.951826465960448,0.974160758517587,0.0160383106994854,0
"Gulani","2018",0.810870251938287,0.860188382682142,0.00280424952672833,0.000186915616570687
"Guma","2018",0.282205209000951,0.553636145774838,0.0140165710943956,0.172130942274995
"Gumel","2018",0.211296105313945,0.643412349456994,0.266890080940387,0
"Gummi","2018",0.87764898763747,0.921500969304037,0.0560090157353998,0
"Gurara","2018",0.417669692005915,0.653671028293166,0.0301215014171827,0.0305804725575145
"Guri","2018",0.741664464354312,0.92292173992451,0.011765370767516,0.0000707663402118177
"Gusau","2018",0.719157477353851,0.766479632990011,0.191115951027233,0.00403929710538194
"Guyuk","2018",0.735802482480904,0.945584594972269,0,0.0000711780736258921
"Gwadabawa","2018",0.703751303285411,0.825093384339993,0.0452193351295,0
"Gwagwalada","2018",0.535485886961343,0.695870609498959,0.203497131498178,0.0267670688845317
"Gwale","2018",0.0438750854853743,0.0489862662796094,0.951013733720391,0
"Gwandu","2018",0.734199309322629,0.82673532044686,0.0320496166737705,0
"Gwaram","2018",0.946876281751879,0.972628126364869,0.0255350947556437,0.000226218249523333
"Gwarzo","2018",0.896633540671369,0.902589113711962,0.0922188495819884,0
"Gwer East","2018",0.132354053776995,0.430705363139784,0.0227120759668703,0.356560800569519
"Gwer West","2018",0.0871056947860666,0.266279896486162,0.0370479023449551,0.477323333786782
"Gwiwa","2018",0.59709920443701,0.815129941724999,0.0099307314778193,0
"Hadejia","2018",0.189570152844781,0.227815090795154,0.679563948732871,0
"Hong","2018",0.867112837445673,0.932486049090809,0.0290355386238901,0.0191399228261905
"Ibadan North","2018",0.0355088787364803,0.061265171865908,0.916125860148884,0.000397910086687458
"Ibadan North East","2018",0,0,1,0
"Ibadan North West","2018",0.0553303047693973,0.1514606546258,0.827945155751281,0
"Ibadan South East","2018",0,0,1,0
"Ibadan South West","2018",0.0781804075024825,0.0866987564429023,0.901798485869786,0
"Ibaji","2018",0.135626606980024,0.218639530691418,0.000777062883958861,0.531851835129826
"Ibarapa Central","2018",0.291439172451403,0.783839388381401,0.0520553802729057,0.0566786758768126
"Ibarapa East","2018",0.332043513018395,0.788103178562716,0.0745350025012323,0.0482902046193838
"Ibarapa North","2018",0.512647160160011,0.899980451803945,0.0297177561891549,0.0282299756320737
"Ibeju/Lekki","2018",0.30036968092782,0.547095013543579,0.143664006375307,0.23380885299681
"Ibeno","2018",0.185078455864271,0.283922913284559,0.081666774597304,0.549300203370992
"Ibesikpo Asutan","2018",0.6459596659792,0.78232063030822,0.0670439569819886,0.150635412709792
"Ibi","2018",0.31732957819104,0.600080412555827,0.023037772372132,0.159638150592276
"Ibiono Ibom","2018",0.361752474492114,0.688510688792586,0.00629815774637922,0.298021213597951
"Idah","2018",0.177089767411586,0.250027392697793,0.138234595119544,0.227732957089695
"Idanre","2018",0.357403571585841,0.563099569973987,0.0548438911167324,0.355967304508453
"Ideato North","2018",0.0495553019031594,0.577173954528817,0.00351866488397204,0.361348536749833
"Ideato South","2018",0.0580286794497607,0.585741221768223,0,0.361802499272782
"Idemili North","2018",0.122278742108607,0.313463846782368,0.340253646292212,0.0805092482235619
"Idemili South","2018",0.0868765026996074,0.460036007109344,0.09078539944453,0.14192293619354
"Ido","2018",0.523758780988009,0.608635252401826,0.35890331531877,0.0101859809321414
"Ido-Osi","2018",0.158845770346605,0.566027987237527,0.146168096875712,0.276846550351342
"Ifako-Ijaye","2018",0,0,1,0
"Ife Central","2018",0.461827939971393,0.533064462201202,0.350981991112453,0.107141283956726
"Ife East","2018",0.448145019422182,0.497759203617659,0.142417301414297,0.359451828386352
"Ife North","2018",0.308267253243047,0.407632756614676,0.0881945501344856,0.494993769316453
"Ife South","2018",0.0625601300990964,0.113714400837998,0.0169457066698396,0.866390822887813
"Ifedayo","2018",0.144674049400513,0.420149821495751,0.0388616020076563,0.536610895898403
"Ifedore","2018",0.388334110340913,0.604654396971239,0.127557072521904,0.263654266906943
"Ifelodun_Osun","2018",0.230722901372458,0.426957072401929,0.396936909852847,0.131873343639083
"Ifelodun_Kwara","2018",0.0358117292800087,0.056663731927142,0.0918654531829117,0.428388002802574
"Ifo","2018",0.32296275056145,0.341630190084307,0.621132073107725,0.0191219578007216
"Igabi","2018",0.803051503890511,0.871129457140201,0.119389830601655,0.0010912028671928
"Igalamela-Odolu","2018",0.137900808921343,0.239096361748681,0.0360589782256707,0.563895033788195
"Igbo-Etiti","2018",0.0296653879303163,0.0984607446198459,0,0.634465796643223
"Igbo-Eze North","2018",0.00407428550366411,0.0658444681653579,0.00118542942594436,0.882234778384291
"Igbo-Eze South","2018",0.00338311614783528,0.0472585495576444,0.0148114243642772,0.801080766740294
"Igueben","2018",0.597178751032193,0.657298734913473,0.0144713377205414,0.280097792188352
"Ihiala","2018",0.184751562930889,0.752204779278476,0.0267360123229576,0.127935625779413
"Ihitte/Uboma","2018",0.0931886137902707,0.471556925577466,0.00796635408975138,0.462517209153178
"Ijebu East","2018",0.678475455102475,0.814118627628194,0.0287941315801393,0.155993091787379
"Ijebu North","2018",0.544367628797392,0.747360865384824,0.183326168955347,0.069312965659829
"Ijebu North East","2018",0.860943584843235,0.921214930345675,0.0725842095913548,0.00470230258102304
"Ijebu Ode","2018",0.358454969268071,0.411044346667466,0.579052742980211,0.00979436891893454
"Ijero","2018",0.318920909560009,0.643512093444094,0.0989375915101067,0.253628026148736
"Ijumu","2018",0.0222421307944544,0.0471290878868082,0.0479510979146487,0.874426093016375
"Ika","2018",0.352209800177417,0.755311795105434,0,0.234624891922509
"Ika North East","2018",0.414483599758183,0.665252815476318,0.0664052445611164,0.219107090432511
"Ika South","2018",0.393376502199194,0.558191437795824,0.0944316604539352,0.199307426416336
"Ikara","2018",0.939161267716749,0.941129144636889,0.0586754273820742,0
"Ikeduru","2018",0.0227270799351426,0.304796076217768,0.0000834851744823846,0.669122930355538
"Ikeja","2018",0,0,1,0
"Ikenne","2018",0.583523082549174,0.675795722303002,0.202635241431829,0.0698490887259255
"Ikere","2018",0.197528742075014,0.634707899685331,0.249731014680067,0.09881569064647
"Ikole","2018",0.0559885861462383,0.283102261849092,0.0858376447046284,0.624717553191916
"Ikom","2018",0.19646662307446,0.448725751632359,0.0487382470843387,0.435224812204077
"Ikono","2018",0.455889156486627,0.715556546809033,0,0.261239644769453
"Ikorodu","2018",0.329462296564702,0.357092385218333,0.5142675293589,0.0907004719316847
"Ikot Abasi","2018",0.391502383714378,0.605145457481732,0.073312902473734,0.284183411700162
"Ikot Ekpene","2018",0.382363367576046,0.609712505928089,0.21201878274729,0.174196822830975
"Ikpoba-Okha","2018",0.444462539286105,0.467978744284952,0.39311816173784,0.119950215338348
"Ikwerre","2018",0.119162589574425,0.753054646633867,0.103633014667325,0.119945573076371
"Ikwo","2018",0.44861554795295,0.917768242483824,0.00119121452017893,0.0177584504785491
"Ikwuano","2018",0.556399951024673,0.882165271611611,0.0148567920778019,0.0975055842706299
"Ila","2018",0.286898609885906,0.543248646339305,0.177613269339798,0.221847059206281
"Ilaje","2018",0.129428618664844,0.249635018174967,0.032950739145062,0.525770606331159
"Ile-Oluji-Okeigbo","2018",0.114561293795191,0.223757487116003,0.054021936856021,0.714770716930146
"Ilejemeji","2018",0.102037166259315,0.203951644757532,0.0584059452688236,0.733564658056011
"Ilesha East","2018",0.444027208436646,0.476496223775286,0.492810607665955,0.0292616953750212
"Ilesha West","2018",0.251231856950396,0.267371416754765,0.729218734778242,0.0034098484669932
"Illela","2018",0.501396806610007,0.713101365447958,0.081422699596934,0
"Ilorin East","2018",0.0246119263894281,0.0515359023028784,0.541240526970164,0.0758787800318986
"Ilorin South","2018",0.025578980815263,0.0535131474088277,0.575926983665543,0.0139097027442293
"Ilorin West","2018",0.0293401667884697,0.100672266398496,0.764650458428824,0.00169101991806742
"Imeko-Afon","2018",0.35960182384753,0.626713806529189,0.0355342018770515,0.279084934556495
"Ingawa","2018",0.708467290439908,0.785049113924945,0.0383534427945938,0
"Ini","2018",0.401999931251846,0.686502338507023,0.00000212412920640628,0.281201341242666
"Ipokia","2018",0.591385363363757,0.814215524176218,0.0776118217110739,0.0598394051969125
"Irele","2018",0.625518754508974,0.671680413317501,0.0642311384472896,0.26408844823521
"Irepo","2018",0.161806918513104,0.372003785285875,0.104646883666841,0.116378569996336
"Irepodun_Kwara","2018",0.0274834237331278,0.113081930407779,0.0960084507349697,0.519310751959763
"Irepodun/Ifelodun","2018",0.160100154783017,0.636850473971973,0.0997970534774665,0.261730282976168
"Irepodun_Osun","2018",0.114446753765102,0.300358234865662,0.568052518805957,0.0263316509562926
"Irewole","2018",0.426954841763167,0.557981001353849,0.303394970708141,0.135485227027462
"Isa","2018",0.641325818762622,0.927293838573387,0.0303752464435975,0
"Ise/Orun","2018",0.298471781655024,0.608242051239314,0.0851770688296853,0.306580879931001
"Iseyin","2018",0.319173001009715,0.74532449798014,0.121645059378064,0.0629853966440677
"Ishielu","2018",0.194259761134804,0.677001597558673,0,0.207571433869826
"Isi-Uzo","2018",0.0112636982437527,0.0967671137943478,0.00523086519859869,0.858920922850541
"Isiala-Ngwa North","2018",0.147286656458612,0.330295593842413,0.00638534999244779,0.627312895211747
"Isiala-Ngwa South","2018",0.287219273074186,0.706493980399289,0.00106229824453396,0.283462359721694
"Isiala Mbano","2018",0.0343611154110634,0.466849194906722,0.00570942259052753,0.504910199564316
"Isin","2018",0.00136873935545894,0.0165924938645838,0.0289783259138254,0.852621898993651
"Isiukwuato","2018",0.204243776813144,0.79066638149611,0.00144385376300767,0.152353580653335
"Isokan","2018",0.376874435485073,0.632000235675028,0.141224521478532,0.223705056935238
"Isoko North","2018",0.367639777855988,0.853462681988106,0.0732896105638429,0.0459867775517524
"Isoko South","2018",0.193538675762365,0.749300958804679,0.0434895103310137,0.12269581038313
"Isu","2018",0.0496448126180803,0.687736687298546,0.00242802397183042,0.281991397781993
"Itas/Gadau","2018",0.936406350560886,0.987045564677722,0.00185014001712724,0
"Itesiwaju","2018",0.183335555084781,0.557801063012393,0.0280646920535752,0.262774644662085
"Itu","2018",0.303150365533632,0.426711789982825,0.237298056797839,0.297623977862828
"Ivo","2018",0.338109031036214,0.667068344926355,0.0225692913025071,0.0698270418804535
"Iwajowa","2018",0.170141009964167,0.340409639655476,0.0141433142912818,0.43314879908601
"Iwo","2018",0.288430810960534,0.558866531122639,0.409944391650574,0.0240795373088329
"Izzi","2018",0.290626312733912,0.733265990665348,0.00231445407400825,0.0276890192542143
"Jaba","2018",0.537611679251292,0.728935618789291,0.00869451004036552,0.0695478773152615
"Jada","2018",0.704762299587868,0.846633402066553,0.0236409360681341,0.0630117230973532
"Jahun","2018",0.645073672428057,0.962188599782658,0.0224624081092303,0
"Jakusko","2018",0.578650216688987,0.856616053729669,0.000188071674180213,0
"Jalingo","2018",0.314579859115481,0.330224271381553,0.656364697786598,0.00402410688864382
"Jama'are","2018",0.899403211110649,0.92787720529441,0.0702784527416542,0
"Jega","2018",0.858227345127973,0.922257713033689,0.0604044170671854,0
"Jema'a","2018",0.437857470604909,0.687605776692772,0.025463067378144,0.137787542099463
"Jibia","2018",0.441673820058163,0.547092383247376,0.0838593532935127,0
"Jos East","2018",0.505671874440184,0.781729960627321,0,0.138013098085417
"Jos North","2018",0.218544908135848,0.335886388421741,0.56834200217003,0.0355358804911418
"Jos South","2018",0.314308045655696,0.565135079918569,0.323015310579913,0.00145961184922767
"Kabba/Bunu","2018",0.0372982648018847,0.0481779787824484,0.0890757925719497,0.801234895731305
"Kabo","2018",0.890443675780682,0.924598059736171,0.0529617283668281,0.00207808362755757
"Kachia","2018",0.322506387820472,0.450686349428848,0.00857053433049205,0.0031178727509255
"Kaduna North","2018",0.065019542723191,0.0811575594013496,0.917909992240251,0
"Kaduna South","2018",0.0601997870805422,0.0773248440135248,0.922675155986475,0
"Kafin Hausa","2018",0.490763288615397,0.778041479501832,0.0218250544965462,0
"Kafur","2018",0.976893076693652,0.978227624917957,0.0170644233008829,0
"Kagarko","2018",0.248368722983292,0.358810328890583,0.00691300225759666,0.0349012570723197
"Kaiama","2018",0.0770057350389308,0.105928262378293,0.0141929061118936,0.313678986766074
"Kaita","2018",0.489936904065208,0.896606144244504,0.0503665576445736,0
"Kajola","2018",0.240464260976953,0.628288616969288,0.0843434908726158,0.157041470029113
"Kajuru","2018",0.696427441148987,0.904597382481966,0.00465506451466981,0.0148310268767361
"Kalgo","2018",0.830119910587,0.881179548618068,0.0255516625735081,0
"Kaltungo","2018",0.893205448587444,0.955602970834212,0.0349437901879809,0.00314668884695736
"Kanam","2018",0.832071943349894,0.936269865042329,0.0332306664242905,0.00364474341434111
"Kankara","2018",0.936402297210031,0.943090043573929,0.0378106060642222,0
"Kanke","2018",0.72422959714834,0.953164082456565,0.0133478910629237,0.0199668263115797
"Kankia","2018",0.867737046285519,0.873983058721013,0.0714061346393088,0
"Kano Municipal","2018",0.00732086071851914,0.00732086071851914,0.992679139281481,0
"Karasuwa","2018",0.319469227047584,0.616042696579054,0,0
"Karaye","2018",0.85854950122646,0.894538569034397,0.0505438484591063,0
"Karim-Lamido","2018",0.679487005664612,0.756263864654186,0.00138107898784426,0.0460825772794861
"Karu","2018",0.423620500280134,0.619390498484344,0.174081511689689,0.0957531646973985
"Katagum","2018",0.715675762374038,0.846397444948817,0.137274012552273,0
"Katcha","2018",0.767551685360932,0.946970016262252,0.0129434874009743,0.0101562674359289
"Katsina","2018",0.201640090094788,0.255834790465358,0.7052054763123,0
"Katsina-Ala","2018",0.327803813167245,0.663338237548346,0.054447548685941,0.129597698106179
"Kaugama","2018",0.261632452330619,0.667525196320448,0.0263328304368864,0
"Kaura","2018",0.18257909499042,0.597043185836868,0.00604945190026656,0.248009932347523
"Kaura Namoda","2018",0.567543548624778,0.671641312692552,0.101668382674071,0
"Kauru","2018",0.588165866303511,0.743125954529016,0.0130451671884285,0.000344604035670449
"Kazaure","2018",0.638238097179074,0.816158245387795,0.137028709952277,0
"Keana","2018",0.569273920078943,0.848302650425444,0.00834404701574695,0.0533643412792332
"Kebbe","2018",0.9589461251585,0.984096088226134,0.0082841865025716,0
"Keffi","2018",0.413635312040271,0.539399423051379,0.455193815287844,0
"Khana","2018",0.374015123183026,0.565807105747843,0.0498062380568975,0.286722174414012
"Kibiya","2018",0.966904904970271,0.968852747949648,0.0311472520503519,0
"Kirfi","2018",0.916092905638459,0.982321727630772,0,0.0000807970578869303
"Kiri Kasamma","2018",0.761752628203777,0.927860037865694,0.00211422888696741,0.00599652821104617
"Kiru","2018",0.940184890001776,0.948246522626287,0.0476283558532638,0
"Kiyawa","2018",0.923806446442616,0.965315815477093,0.0158718846427914,0
"Kogi","2018",0.176858381378852,0.244674886083057,0.0142812490871351,0.569675617722082
"Koko/Besse","2018",0.896310804043717,0.914278424060768,0.0685949130841775,0
"Kokona","2018",0.275469471044955,0.546374382868984,0.00844855776648104,0.177398745087273
"Kolokuma/Opokuma","2018",0.0279808370844254,0.0901536121108788,0.0342309843683685,0.793539062409274
"Konshisha","2018",0.375772194624799,0.679404842036595,0.00434241835188926,0.137771058416323
"Kontagora","2018",0.704730762733923,0.770126742000239,0.205527337980914,0.000658516618083634
"Kosofe","2018",0.0141532971828971,0.0193468232218996,0.913666526636462,0.0460961617355636
"Kubau","2018",0.915333526863226,0.941183940886317,0.0369817620165511,0.00642596879728766
"Kudan","2018",0.946061078530482,0.946630151969057,0.053369848030943,0
"Kuje","2018",0.277374800333785,0.358978436852182,0.0975444190990204,0.394110489232979
"Kumbotso","2018",0.309988512796759,0.329330687323391,0.670669312676609,0
"Kunchi","2018",0.831393632981186,0.879151627640463,0.0237852733645238,0
"Kura","2018",0.786543770782888,0.857312232474038,0.138470311145142,0
"Kurfi","2018",0.696871460233843,0.732963576538201,0.0278337560855079,0
"Kurmi","2018",0.0116885226299409,0.136375073378782,0.000897671448723134,0.814976122360109
"Kusada","2018",0.897814451894257,0.924604142538827,0.0307183519125007,0
"Kwali","2018",0.481694196024744,0.580939463482161,0.0401132161917372,0.186443901463529
"Kwami","2018",0.962474692637778,0.983550498336102,0.00821038229392118,0
"Kwande","2018",0.0571377001592676,0.289482431494011,0.0282896194262301,0.468966182029469
"Kware","2018",0.76365468503377,0.912555212453826,0.0441584358746106,0
"Lafia","2018",0.707043708548701,0.787500982315497,0.165536481006501,0.0241980214289861
"Lagelu","2018",0.570550058020142,0.611978589334957,0.346669750158347,0.0363277351796766
"Lagos Island","2018",0,0,0.96750657513856,0
"Lagos Mainland","2018",0,0,0.99049343855025,0
"Lamurde","2018",0.756569507486581,0.915129749873479,0.00791751684356901,0.00799104150847135
"Langtang North","2018",0.85966194925424,0.96059952140277,0.0226277302981395,0.00436395641655184
"Langtang South","2018",0.625206025150001,0.921539665080166,0.0188818774517759,0.0245966415605756
"Lapai","2018",0.419376564687569,0.559135945127938,0.0212619165519447,0.238917555722285
"Lau","2018",0.773946594193178,0.894530083639763,0.0152780292172724,0.0153311881455699
"Lavun","2018",0.256306554454876,0.366808752410255,0.0133754856760505,0.421985659565856
"Lere","2018",0.864999354993518,0.933134507285843,0.0525612265322528,0.0023671060065011
"Logo","2018",0.436633586443731,0.613310624995238,0.0488126041679764,0.0985864070261671
"Lokoja","2018",0.113074166511023,0.182906953592319,0.169756812253021,0.504054097851813
"Machina","2018",0.166076039129744,0.75533807677058,0,0
"Madagali","2018",0.844398362632601,0.945041756703381,0.025338558462223,0.00922305716028444
"Madobi","2018",0.827237481705537,0.904846375075358,0.0951536249246421,0
"Magama","2018",0.868491555338855,0.930010746079964,0.0173830455593113,0.00553355084762648
"Mai'adua","2018",0.491713845114501,0.789267868768599,0.060610408744079,0
"Maigatari","2018",0.25846588377522,0.700893133527709,0.0594804792935565,0
"Maiha","2018",0.781197476577381,0.84376928661468,0.00828615580753182,0.0345189910594161
"Maiyama","2018",0.949061811122404,0.967990397281557,0.00690198758803385,0
"Makoda","2018",0.860600066597602,0.957607222875635,0.0197757583171779,0
"Makurdi","2018",0.273350485117328,0.491900187023079,0.396752680317894,0.0392042201092608
"Malam Madori","2018",0.294157331363243,0.689769809959339,0.0694473433316334,0
"Malumfashi","2018",0.868229793080947,0.86988222552241,0.126336202662029,0
"Mangu","2018",0.548296094576473,0.88938267455184,0.0413113486200645,0.0136073002206802
"Mani","2018",0.576400703553338,0.742924189096219,0.0301285195532639,0
"Maradun","2018",0.662763807647376,0.769459154014978,0.00332275373293645,0
"Mariga","2018",0.891360042371165,0.958636844726747,0.0116407563591282,0.000945913710959426
"Markafi","2018",0.937947573784692,0.939924725477072,0.0600752745229284,0
"Maru","2018",0.864815092800878,0.901807619155521,0.0164763218579655,0.00389930796292908
"Mashegu","2018",0.680516316181503,0.76028874207924,0.0124811883588545,0.15158886762392
"Mashi","2018",0.400250317442557,0.764290255024788,0.06449663334487,0
"Matazu","2018",0.922483388537127,0.923882878172359,0.0337130015058162,0
"Mayo-Belwa","2018",0.876050177760239,0.921706504397899,0.0432317143738659,0.0182786934729711
"Mbaitoli","2018",0.11766848054985,0.672436781360323,0.0171202972309439,0.25904649327998
"Mbo","2018",0.350508795078718,0.480431855321433,0.0238217481279865,0.466201092767523
"Michika","2018",0.788742653787077,0.892389139801678,0.0498892553979538,0.0248665347452826
"Miga","2018",0.716128867324972,0.961500053929921,0,0
"Mikang","2018",0.869290106885923,0.929356354739835,0.0157554281962288,0.0381245581923382
"Minjibir","2018",0.885691911012394,0.913162523441629,0.0689971798077829,0
"Misau","2018",0.849610258365659,0.873429520003615,0.068121872753029,0
"Mkpat Enin","2018",0.646413900120376,0.881764103277581,0,0.112299631703545
"Moba","2018",0.0245150129299021,0.0851793880436338,0.120442100783274,0.762838031133114
"Mokwa","2018",0.458291184276003,0.612205689804958,0.0391099752729351,0.1417255599465
"Mopa-Muro","2018",0.0180275622639024,0.0223303851893909,0.0456777873982901,0.905458432000235
"Moro","2018",0.0751291502327098,0.166432907178186,0.0431345536289962,0.103982599725817
"Mubi North","2018",0.74780228933081,0.810037078098172,0.133879570729222,0.0439648352017311
"Mubi South","2018",0.77601766932723,0.845297630404622,0.126304842857045,0.0237961416453358
"Musawa","2018",0.928816324222027,0.931517407510247,0.0430576108642735,0
"Mushin","2018",0,0,1,0
"Muya","2018",0.58955388940391,0.719117885790544,0,0.0031022061401357
"Nafada","2018",0.922255046014933,0.975506572192008,0.0167534391711278,0
"Nangere","2018",0.804906707837634,0.983864727136368,0,0
"Nasarawa_Kano","2018",0.0154658829968858,0.0154767872257672,0.984523212774233,0
"Nasarawa-Eggon","2018",0.492274591201499,0.69419318769568,0.0282450742321757,0.165807639731954
"Nasarawa_Nasarawa","2018",0.400789083220057,0.613407038923993,0.0447578686580579,0.221634131814328
"Ndokwa East","2018",0.224797184064949,0.513875345287072,0.00720449070983439,0.326866243068949
"Ndokwa West","2018",0.58488296299008,0.848623683271652,0.0435996191590661,0.0146221872970282
"Nembe","2018",0.00287404699963488,0.00404687225924017,0.0147549152513519,0.908144058526492
"Ngaski","2018",0.856828503888487,0.919655794194766,0.033255505106158,0.0032465746365731
"Ngor-Okpala","2018",0.287940884376076,0.745366941858929,0.00257179653152535,0.224448594832817
"Nguru","2018",0.42966458184305,0.631811347434505,0.195273676176505,0.000897154650044567
